run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,obj_type,lift_mtz,add_vi1,add_vi2,add_vi3,add_vi4,integer_model,has_feasible_solution,original_obj,obj_bound
2022-08-23-14-48-53,nonlinear_model_with_vi1_liftMTZ,46.6809370668,3604.0278697013855,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-60-0.4-4.json,hop_tsiligirides-1-60-0.4-4,31,30,18,12,645.0,21.5,9.166666666666666,40.0,0.0758910654659185,8.435870126384714,60.0,tsiligirides_hop,1,60,0.4,4,"0,27,18,26,29,21,22,11,9,1,12,5,6,3,14,17,0",160.0,0.2917558566674808,57.97694816444234,96.62824694073724,15,1,24.8062015503876,50.0,6.666666666666667,8.571428571428571,40.0,0.0906582454736623,30.87027899817116,13.587709836139943,original,True,True,False,False,False,True,True,46.68093706679692,434.155100186
2022-08-23-13-52-11,nonlinear_model_with_vi1_liftMTZ,70.0,491.0822148323059,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-25-0.4-2.json,hop_tsiligirides-1-25-0.4-2,31,30,18,12,405.0,13.5,9.166666666666666,20.0,0.073702760102116,8.435870126384714,25.0,tsiligirides_hop,1,25,0.4,2,"0,27,26,25,19,20,11,10,0",70.0,1.0,24.814550253607777,99.25820101443112,7,0,17.28395061728395,23.33333333333333,0.0,10.0,0.0,0.0,14.845277136925615,0.0,original,True,True,False,False,False,True,True,70.0,70.0000700001
2022-08-23-15-06-49,nonlinear_model_with_vi1_liftMTZ,15.0,3602.1950409412384,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-80-0.4-3.json,hop_tsiligirides-1-80-0.4-3,31,30,18,12,495.0,16.5,10.0,26.25,0.0705519947791897,8.435870126384714,80.0,tsiligirides_hop,1,80,0.4,3,"0,14,0",15.0,1.0,15.504837954651446,19.38104744331431,1,0,3.0303030303030303,3.333333333333333,0.0,15.0,0.0,0.0,7.752418977325723,0.0,original,True,True,False,False,False,True,True,15.0,380.066962275
2022-08-23-15-53-12,nonlinear_model_with_vi1_liftMTZ,80.0659248693,3601.502240180969,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.4-5.json,hop_tsiligirides-3-65-0.4-5,32,31,19,12,1920.0,61.935483870967744,27.36842105263158,116.66666666666669,0.08493875365153,9.386695470404131,65.0,tsiligirides_hop,3,65,0.4,5,"0,21,23,27,13,26,29,28,11,30,1,19,12,5,15,14,22,0",770.0,0.1039817206095162,64.8800486619124,99.81545947986524,16,3,40.10416666666666,51.61290322580645,18.75,24.615384615384617,150.0,0.0829937549678175,43.220314486204494,9.115611920223094,original,True,True,False,False,False,True,True,80.06592486932753,971.786024583
2022-08-23-14-25-44,nonlinear_model_with_vi1_liftMTZ,290.0,200.38900351524356,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.4-3.json,hop_tsiligirides-2-40-0.4-3,20,19,12,7,730.0,38.42105263157895,25.83333333333333,60.0,0.0667093787082755,6.18210573440129,40.0,tsiligirides_hop,2,40,0.4,3,"0,12,13,15,14,16,17,18,3,5,6,11,0",290.0,1.0,39.81888367799209,99.54720919498024,11,0,39.72602739726028,57.89473684210526,0.0,26.363636363636363,0.0,0.0,18.28601544420484,0.0,original,True,True,False,False,False,True,True,290.0,290.00029
2022-08-23-14-25-28,nonlinear_model_with_vi1_liftMTZ,630.0,3.7711217403411865,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.2-2.json,hop_tsiligirides-3-105-0.2-2,32,31,25,6,970.0,31.29032258064516,25.2,56.66666666666666,0.0837059944778277,9.386695470404131,105.0,tsiligirides_hop,3,105,0.2,2,"0,23,24,29,8,9,17,18,10,28,11,30,12,14,15,20,16,2,6,4,22,31,3,27,13,26,0",630.0,1.0,104.521748397897,99.54452228371142,25,0,64.94845360824742,80.64516129032258,0.0,25.2,0.0,0.0,47.974425467396735,0.0,original,True,True,False,False,False,True,True,630.0,630.000630001
2022-08-23-13-44-42,nonlinear_model_with_vi1_liftMTZ,55.0,44.03022313117981,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-20-0.3-2.json,hop_tsiligirides-1-20-0.3-2,31,30,21,9,365.0,12.166666666666666,9.761904761904765,17.77777777777778,0.0712253145160997,8.435870126384714,20.0,tsiligirides_hop,1,20,0.3,2,"0,30,25,21,20,11,0",55.0,1.0,19.99855730361581,99.99278651807906,5,0,15.068493150684931,16.666666666666668,0.0,11.0,0.0,0.0,10.397142338042034,0.0,original,True,True,False,False,False,True,True,55.0,55.0000550001
2022-08-23-14-44-21,nonlinear_model_with_vi1_liftMTZ,124.81994108,3607.299440383911,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-40-0.3-5.json,hop_tsiligirides-1-40-0.3-5,31,30,21,9,625.0,20.83333333333333,9.523809523809524,47.22222222222222,0.08112151107577,8.435870126384714,40.0,tsiligirides_hop,1,40,0.3,5,"0,27,16,17,12,1,7,9,10,11,20,19,25,30,26,0",165.0,0.756484491395102,38.913008129617744,97.28252032404436,14,1,26.4,46.66666666666666,7.142857142857143,8.846153846153847,50.0,0.0503793373690015,18.456003324278647,5.539438607318986,original,True,True,False,False,False,True,True,124.81994108019182,274.332464989
2022-08-23-13-46-28,nonlinear_model_with_vi1_liftMTZ,155.0,146.72387957572937,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-40-0.1-3.json,hop_tsiligirides-1-40-0.1-3,31,30,27,3,335.0,11.166666666666666,9.62962962962963,25.0,0.0787822847107986,8.435870126384714,40.0,tsiligirides_hop,1,40,0.1,3,"0,5,6,2,1,7,9,10,11,20,21,22,24,25,30,26,27,0",155.0,1.0,39.72663795543793,99.31659488859484,16,0,46.26865671641791,53.333333333333336,0.0,9.6875,0.0,0.0,19.791175431377127,0.0,original,True,True,False,False,False,True,True,155.0,155.000155
2022-08-23-13-44-02,nonlinear_model_with_vi1_liftMTZ,43.6356160008,3.423024177551269,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-15-0.3-3.json,hop_tsiligirides-1-15-0.3-3,31,30,21,9,455.0,15.166666666666666,9.523809523809524,28.33333333333333,0.0669646100881078,8.435870126384714,15.0,tsiligirides_hop,1,15,0.3,3,"0,18,26,25,30,0",60.0,0.727260266680089,14.895625149856263,99.30416766570843,4,1,13.186813186813186,13.333333333333334,25.0,10.0,30.0,0.0585361090875529,9.19992353375295,5.440588203494178,original,True,True,False,False,False,True,True,43.63561600080534,43.6356596365
2022-08-23-14-46-26,nonlinear_model_with_vi1_liftMTZ,442.569357382,201.91975283622745,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-40-0.2-4.json,hop_tsiligirides-3-40-0.2-4,32,31,25,6,1220.0,39.354838709677416,26.4,93.33333333333331,0.084184424850984,9.386695470404131,40.0,tsiligirides_hop,3,40,0.2,4,"0,23,31,5,2,12,14,15,16,19,13,27,4,6,21,0",540.0,0.819572884040753,39.81371865512522,99.53429663781306,14,1,44.26229508196721,45.16129032258065,7.142857142857143,26.153846153846157,200.0,0.0885413545604954,19.97806818594737,2.2472205054244214,original,True,True,False,False,False,True,True,442.5693573820066,442.569799952
2022-08-23-14-17-17,nonlinear_model_with_vi1_liftMTZ,210.450515411,115.31796789169312,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-27-0.4-3.json,hop_tsiligirides-2-27-0.4-3,20,19,12,7,720.0,37.89473684210526,26.25,57.85714285714285,0.068183194110324,6.18210573440129,27.0,tsiligirides_hop,2,27,0.4,3,"0,4,3,19,1,7,8,9,13,12,0",240.0,0.876877147544794,26.96842451259482,99.88305375035118,9,1,33.333333333333336,47.36842105263158,11.11111111111111,20.625,75.0,0.0508804862415228,11.537458742658568,2.5822940923926696,original,True,True,False,False,False,True,True,210.4505154107505,210.450725861
2022-08-23-14-11-53,nonlinear_model_with_vi1_liftMTZ,177.146151652,11.0488703250885,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.2-4.json,hop_tsiligirides-2-20-0.2-4,20,19,16,3,600.0,31.57894736842105,25.0,66.66666666666667,0.0672339881769477,6.18210573440129,20.0,tsiligirides_hop,2,20,0.2,4,"0,13,12,11,10,9,7,2,4,5,6,0",190.0,0.932348166587392,19.98860997278052,99.9430498639026,10,1,31.666666666666668,52.63157894736842,10.0,16.666666666666668,40.0,0.053257241703814,10.72087821876016,1.3152946437965911,original,True,True,False,False,False,True,True,177.14615165160447,177.146328798
2022-08-23-14-21-17,nonlinear_model_with_vi1_liftMTZ,105.0,2235.41322183609,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-35-0.2-3.json,hop_tsiligirides-1-35-0.2-3,31,30,24,6,415.0,13.833333333333334,9.166666666666666,32.5,0.0828760637298245,8.435870126384714,35.0,tsiligirides_hop,1,35,0.2,3,"0,18,20,11,21,23,24,29,30,26,27,0",105.0,1.0,34.810090864235285,99.45740246924368,10,0,25.301204819277107,33.333333333333336,0.0,10.5,0.0,0.0,17.182547606734325,0.0,original,True,True,False,False,False,True,True,105.0,105.000105
2022-08-23-13-57-36,nonlinear_model_with_vi1_liftMTZ,245.0,79.33042526245117,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-73-0.1-5.json,hop_tsiligirides-1-73-0.1-5,31,30,27,3,405.0,13.5,9.444444444444445,50.0,0.0784599435036059,8.435870126384714,73.0,tsiligirides_hop,1,73,0.1,5,"0,18,19,26,30,24,23,22,21,20,11,10,9,7,8,12,1,2,4,3,13,14,15,16,28,27,0",245.0,1.0,71.9075519790198,98.50349586167096,25,0,60.49382716049383,83.33333333333333,0.0,9.8,0.0,0.0,38.455774598553056,0.0,original,True,True,False,False,False,True,True,245.0,245.000245
2022-08-23-14-54-42,nonlinear_model_with_vi1_liftMTZ,376.730340179,646.1398675441742,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-40-0.3-3.json,hop_tsiligirides-3-40-0.3-3,32,31,22,9,1260.0,40.64516129032258,25.90909090909091,76.66666666666667,0.0718565381149435,9.386695470404131,40.0,tsiligirides_hop,3,40,0.3,3,"0,23,22,7,1,14,12,16,19,3,13,27,4,6,21,0",470.0,0.8015539152744938,39.65046589901773,99.12616474754432,14,1,37.3015873015873,45.16129032258065,7.142857142857143,24.615384615384617,150.0,0.0984340614084323,19.05690054896601,2.2472205054244214,original,True,True,False,False,False,True,True,376.7303401790121,376.73071691
2022-08-23-14-46-48,nonlinear_model_with_vi1_liftMTZ,510.0,51.41741061210632,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-55-0.1-2.json,hop_tsiligirides-3-55-0.1-2,32,31,28,3,860.0,27.741935483870968,26.428571428571427,40.0,0.078271710311084,9.386695470404131,55.0,tsiligirides_hop,3,55,0.1,2,"0,23,26,21,4,27,13,2,12,19,16,15,14,5,1,7,30,11,28,25,31,22,0",510.0,1.0,54.34095717146163,98.80174031174842,21,0,59.30232558139535,67.74193548387096,0.0,24.285714285714285,0.0,0.0,28.161534256399925,0.0,original,True,True,False,False,False,True,True,510.0,510.000510001
2022-08-23-14-21-11,nonlinear_model_with_vi1_liftMTZ,255.0,83.96825957298279,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-35-0.4-2.json,hop_tsiligirides-2-35-0.4-2,20,19,12,7,610.0,32.10526315789474,24.166666666666668,45.71428571428572,0.0792113221065183,6.18210573440129,35.0,tsiligirides_hop,2,35,0.4,2,"0,6,2,19,18,15,14,16,9,10,0",255.0,1.0,34.96415357471028,99.89758164202938,9,0,41.80327868852459,47.36842105263158,0.0,28.33333333333333,0.0,0.0,16.615263381205953,0.0,original,True,True,False,False,False,True,True,255.0,255.000255
2022-08-23-14-27-48,nonlinear_model_with_vi1_liftMTZ,170.0,0.8080785274505615,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-15-0.1-3.json,hop_tsiligirides-3-15-0.1-3,32,31,28,3,980.0,31.61290322580645,25.357142857142858,90.0,0.066376617503365,9.386695470404131,15.0,tsiligirides_hop,3,15,0.1,3,"0,22,3,13,27,4,6,21,23,0",170.0,1.0,14.744052404455983,98.29368269637322,8,0,17.346938775510203,25.806451612903224,0.0,21.25,0.0,0.0,6.765267853880306,0.0,original,True,True,False,False,False,True,True,170.0,170.00017
2022-08-23-15-44-39,nonlinear_model_with_vi1_liftMTZ,418.890771568,2819.283831357956,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-75-0.4-2.json,hop_tsiligirides-3-75-0.4-2,32,31,19,12,1170.0,37.74193548387097,22.63157894736842,61.66666666666666,0.0845353505749329,9.386695470404131,75.0,tsiligirides_hop,3,75,0.4,2,"0,22,31,29,8,18,11,30,14,15,16,12,2,3,27,4,6,21,23,0",510.0,0.8213544540547175,74.80964143630598,99.74618858174132,18,1,43.58974358974359,58.064516129032256,5.555555555555555,24.11764705882353,100.0,0.0868613647756735,30.107868298069548,2.265685424949236,original,True,True,False,False,False,True,True,418.8907715679059,418.891190459
2022-08-23-15-12-23,nonlinear_model_with_vi1_liftMTZ,450.0,274.50471687316895,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-95-0.4-2.json,hop_tsiligirides-3-95-0.4-2,32,31,19,12,1150.0,37.096774193548384,23.68421052631579,58.333333333333336,0.0746417646427164,9.386695470404131,95.0,tsiligirides_hop,3,95,0.4,2,"0,30,28,11,18,17,8,24,23,16,2,5,14,12,27,13,6,4,26,22,0",450.0,1.0,90.64261295778438,95.41327679766778,19,0,39.130434782608695,61.29032258064516,0.0,23.68421052631579,0.0,0.0,34.7538237939118,0.0,original,True,True,False,False,False,True,True,450.0,450.00045
2022-08-23-13-45-14,nonlinear_model_with_vi1_liftMTZ,10.0,0.0458681583404541,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.1-2.json,hop_tsiligirides-1-5-0.1-2,31,30,27,3,320.0,10.666666666666666,9.25925925925926,23.33333333333333,0.061816114377625,8.435870126384714,5.0,tsiligirides_hop,1,5,0.1,2,"0,27,0",10.0,1.0,3.5777087639996634,71.55417527999327,1,0,3.125,3.333333333333333,0.0,10.0,0.0,0.0,1.7888543819998317,0.0,original,True,True,False,False,False,True,True,10.0,10.0
2022-08-23-15-00-40,nonlinear_model_with_vi1_liftMTZ,660.0,272.74187421798706,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-75-0.1-5.json,hop_tsiligirides-3-75-0.1-5,32,31,28,3,1080.0,34.83870967741935,26.071428571428573,116.66666666666669,0.0632427599051956,9.386695470404131,75.0,tsiligirides_hop,3,75,0.1,5,"0,23,21,6,4,27,13,3,2,12,19,16,15,14,5,1,7,30,11,10,18,17,9,8,0",660.0,1.0,73.87456464354612,98.49941952472815,23,0,61.11111111111112,74.19354838709677,0.0,28.695652173913043,0.0,0.0,46.81424450099952,0.0,original,True,True,False,False,False,True,True,660.0,660.000660001
2022-08-23-14-26-35,nonlinear_model_with_vi1_liftMTZ,279.643274531,467.2035081386566,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-32-0.4-5.json,hop_tsiligirides-2-32-0.4-5,20,19,12,7,1110.0,58.42105263157895,23.75,117.85714285714286,0.0591187056081792,6.18210573440129,32.0,tsiligirides_hop,2,32,0.4,5,"0,12,13,10,9,8,16,17,19,3,4,5,6,0",350.0,0.7989807843736018,31.50310781561492,98.44721192379664,12,2,31.53153153153153,63.1578947368421,16.666666666666668,22.5,62.5,0.0525869138798638,19.12529752539905,2.1474604926512533,original,True,True,False,False,False,True,True,279.6432745307606,279.643554174
2022-08-23-14-29-44,nonlinear_model_with_vi1_liftMTZ,250.0,19.74209880828857,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-25-0.1-2.json,hop_tsiligirides-3-25-0.1-2,32,31,28,3,870.0,28.06451612903226,26.071428571428573,46.66666666666666,0.0845036046159716,9.386695470404131,25.0,tsiligirides_hop,3,25,0.1,2,"0,26,13,3,2,12,19,27,4,21,23,0",250.0,1.0,24.628621665618308,98.51448666247325,10,0,28.735632183908045,32.25806451612903,0.0,25.0,0.0,0.0,12.21511434278975,0.0,original,True,True,False,False,False,True,True,250.0,250.00025
2022-08-23-14-07-59,nonlinear_model_with_vi1_liftMTZ,230.0,98.84632062911987,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-80-0.2-5.json,hop_tsiligirides-1-80-0.2-5,31,30,24,6,505.0,16.833333333333332,9.583333333333334,45.833333333333336,0.0776120619154372,8.435870126384714,80.0,tsiligirides_hop,1,80,0.2,5,"0,18,26,19,29,24,22,23,21,20,11,10,8,12,6,2,1,5,4,3,13,14,15,28,27,0",230.0,1.0,79.42336653107984,99.2792081638498,24,0,45.54455445544554,80.0,0.0,9.583333333333334,0.0,0.0,40.84366484562824,0.0,original,True,True,False,False,False,True,True,230.0,230.00023
2022-08-23-15-22-36,nonlinear_model_with_vi1_liftMTZ,567.921730877,1544.5684621334076,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-75-0.2-5.json,hop_tsiligirides-3-75-0.2-5,32,31,25,6,1520.0,49.03225806451613,24.8,150.0,0.0814827815943373,9.386695470404131,75.0,tsiligirides_hop,3,75,0.2,5,"0,21,6,4,27,3,19,15,12,2,5,1,7,30,11,18,17,9,29,28,25,31,22,23,0",600.0,0.946536218128037,74.65008474610258,99.53344632813676,23,1,39.47368421052632,74.19354838709677,4.3478260869565215,25.0,50.0,0.0971318003234428,40.069621939033496,0.565685424949236,original,True,True,False,False,False,True,True,567.9217308768222,567.922298799
2022-08-23-14-21-30,nonlinear_model_with_vi1_liftMTZ,192.106819455,282.41980147361755,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-30-0.4-2.json,hop_tsiligirides-2-30-0.4-2,20,19,12,7,580.0,30.526315789473685,26.666666666666668,37.142857142857146,0.0749362186986671,6.18210573440129,30.0,tsiligirides_hop,2,30,0.4,2,"0,11,7,16,14,15,17,2,6,0",210.0,0.9147943783577848,29.951358051067626,99.83786017022544,8,1,36.206896551724135,42.10526315789474,12.5,27.142857142857142,20.0,0.0677079941645798,18.008586043646734,1.3152946437965911,original,True,True,False,False,False,True,True,192.1068194551348,192.107011562
2022-08-23-14-28-29,nonlinear_model_with_vi1_liftMTZ,274.458482403,5.232625246047974,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-15-0.4-4.json,hop_tsiligirides-3-15-0.4-4,32,31,19,12,1760.0,56.774193548387096,25.26315789473684,106.66666666666669,0.0781943741611612,9.386695470404131,15.0,tsiligirides_hop,3,15,0.4,4,"0,22,26,13,27,4,6,21,23,0",340.0,0.8072308305982402,14.027376608366303,93.51584405577536,8,2,19.318181818181817,25.806451612903224,25.0,16.666666666666668,120.0,0.0718344129841066,8.625927002450693,1.415685424949236,original,True,True,False,False,False,True,True,274.45848240340166,274.458756862
2022-08-23-14-15-58,nonlinear_model_with_vi1_liftMTZ,95.0,1917.2724740505216,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-30-0.2-3.json,hop_tsiligirides-1-30-0.2-3,31,30,24,6,385.0,12.833333333333334,9.791666666666666,25.0,0.0672470854588216,8.435870126384714,30.0,tsiligirides_hop,1,30,0.2,3,"0,27,26,30,25,19,18,20,10,9,8,12,0",95.0,1.0,29.35502752187574,97.8500917395858,11,0,24.675324675324678,36.66666666666666,0.0,8.636363636363637,0.0,0.0,15.452070861941968,0.0,original,True,True,False,False,False,True,True,95.0,95.0000950001
2022-08-23-13-44-02,nonlinear_model_with_vi1_liftMTZ,51.7167884061,4.368655920028687,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-15-0.3-5.json,hop_tsiligirides-1-15-0.3-5,31,30,21,9,585.0,19.5,10.0,41.66666666666666,0.0639180322465435,8.435870126384714,15.0,tsiligirides_hop,1,15,0.3,5,"0,26,19,20,18,0",70.0,0.738811262943901,13.763769893429016,91.75846595619343,4,1,11.965811965811966,13.333333333333334,25.0,6.666666666666667,50.0,0.050271372594855,7.188254717532115,6.021573914381037,original,True,True,False,False,False,True,True,51.71678840607307,51.7168401229
2022-08-23-14-26-54,nonlinear_model_with_vi1_liftMTZ,530.0,5.947278499603272,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-110-0.3-2.json,hop_tsiligirides-3-110-0.3-2,32,31,22,9,1070.0,34.516129032258064,24.09090909090909,60.0,0.070796024851938,9.386695470404131,110.0,tsiligirides_hop,3,110,0.3,2,"0,20,14,2,3,1,7,30,11,9,17,10,29,28,25,13,31,22,26,4,6,21,24,0",530.0,1.0,103.85965207127929,94.4178655193448,22,0,49.53271028037384,70.96774193548387,0.0,24.09090909090909,0.0,0.0,40.559358924184494,0.0,original,True,True,False,False,False,True,True,530.0,530.000530001
2022-08-23-15-55-11,nonlinear_model_with_vi1_liftMTZ,116.430414265,3607.015397787094,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-70-0.4-5.json,hop_tsiligirides-3-70-0.4-5,32,31,19,12,1920.0,61.935483870967744,27.36842105263158,116.66666666666669,0.0754068571575358,9.386695470404131,70.0,tsiligirides_hop,3,70,0.4,5,"0,23,6,4,13,3,2,12,20,19,1,9,29,28,24,0",470.0,0.2477242892250494,69.30859611406088,99.01228016294412,14,2,24.479166666666668,45.16129032258065,14.285714285714286,26.666666666666668,75.0,0.0768338562658943,47.94580466120009,8.494997462370966,original,True,True,False,False,False,True,True,116.43041593577324,1008.96650408
2022-08-23-14-28-42,nonlinear_model_with_vi1_liftMTZ,180.0,18.00338840484619,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-20-0.2-2.json,hop_tsiligirides-3-20-0.2-2,32,31,25,6,940.0,30.32258064516129,26.4,46.66666666666666,0.0728414727851228,9.386695470404131,20.0,tsiligirides_hop,3,20,0.2,2,"0,23,21,13,3,19,27,26,0",180.0,1.0,19.785712384181217,98.92856192090608,7,0,19.148936170212767,22.580645161290324,0.0,25.714285714285715,0.0,0.0,11.148122635621572,0.0,original,True,True,False,False,False,True,True,180.0,180.00018
2022-08-23-14-12-23,nonlinear_model_with_vi1_liftMTZ,190.0,1.5115118026733398,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-23-0.1-3.json,hop_tsiligirides-2-23-0.1-3,20,19,18,1,480.0,25.26315789473684,24.166666666666668,45.0,0.0859092620178686,6.18210573440129,23.0,tsiligirides_hop,2,23,0.1,3,"0,6,5,3,2,1,7,8,9,13,12,0",190.0,1.0,22.499882525369483,97.8255761972586,10,0,39.583333333333336,52.63157894736842,0.0,19.0,0.0,0.0,10.371107291314068,0.0,original,True,True,False,False,False,True,True,190.0,190.00019
2022-08-23-13-53-24,nonlinear_model_with_vi1_liftMTZ,190.0,339.50379633903503,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-60-0.2-3.json,hop_tsiligirides-1-60-0.2-3,31,30,24,6,405.0,13.5,9.375,30.0,0.0696071120984495,8.435870126384714,60.0,tsiligirides_hop,1,60,0.2,3,"0,27,16,17,4,3,2,1,7,9,10,11,20,21,23,22,29,30,25,19,18,0",190.0,1.0,59.48837483578644,99.1472913929774,20,0,46.91358024691358,66.66666666666667,0.0,9.5,0.0,0.0,28.799350066961363,0.0,original,True,True,False,False,False,True,True,190.0,190.00019
2022-08-23-13-47-20,nonlinear_model_with_vi1_liftMTZ,175.0,193.78770089149475,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-46-0.1-4.json,hop_tsiligirides-1-46-0.1-4,31,30,27,3,360.0,12.0,9.62962962962963,33.333333333333336,0.0760974959815507,8.435870126384714,46.0,tsiligirides_hop,1,46,0.1,4,"0,12,5,6,2,1,7,9,10,11,20,21,22,23,24,25,30,26,27,0",175.0,1.0,45.1894824448867,98.23800531497108,18,0,48.61111111111112,60.0,0.0,9.72222222222222,0.0,0.0,23.22814893265659,0.0,original,True,True,False,False,False,True,True,175.0,175.000175
2022-08-23-14-25-04,nonlinear_model_with_vi1_liftMTZ,750.0,6.136095762252808,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.1-4.json,hop_tsiligirides-3-105-0.1-4,32,31,28,3,950.0,30.64516129032258,26.785714285714285,66.66666666666667,0.0940244458485142,9.386695470404131,105.0,tsiligirides_hop,3,105,0.1,4,"0,24,8,9,17,18,10,25,11,28,30,7,31,1,5,2,12,14,20,15,16,19,27,13,3,6,21,22,23,0",750.0,1.0,101.59583491432224,96.7579380136402,28,0,78.94736842105263,90.3225806451613,0.0,26.785714285714285,0.0,0.0,43.18772369448551,0.0,original,True,True,False,False,False,True,True,750.0,750.000750001
